Width,Height,Roi.X1,Roi.Y1,Roi.X2,Roi.Y2,ClassId,Path
34,34,6,6,29,28,4,Train/35/00035_00035_00009.png
35,35,6,6,30,29,4,Train/35/00035_00035_00010.png
37,34,6,5,31,29,4,Train/35/00035_00035_00011.png
36,35,5,5,31,30,4,Train/35/00035_00035_00012.png
37,35,6,5,32,30,4,Train/35/00035_00035_00013.png
38,36,6,5,33,30,4,Train/35/00035_00035_00014.png
37,35,5,5,32,30,4,Train/35/00035_00035_00015.png
37,36,5,6,32,31,4,Train/35/00035_00035_00016.png
39,39,5,6,33,33,4,Train/35/00035_00035_00017.png
39,38,5,5,34,33,4,Train/35/00035_00035_00018.png
42,41,6,6,36,35,4,Train/35/00035_00035_00019.png
43,41,6,5,38,36,4,Train/35/00035_00035_00020.png
44,43,6,5,39,37,4,Train/35/00035_00035_00021.png
47,44,6,5,41,39,4,Train/35/00035_00035_00022.png
48,46,5,5,42,41,4,Train/35/00035_00035_00023.png
51,49,5,5,45,44,4,Train/35/00035_00035_00024.png
54,54,5,6,49,49,4,Train/35/00035_00035_00025.png
59,59,6,6,54,53,4,Train/35/00035_00035_00026.png
67,64,6,5,61,58,4,Train/35/00035_00035_00027.png
75,73,7,7,69,67,4,Train/35/00035_00035_00028.png
93,89,8,8,84,82,4,Train/35/00035_00035_00029.png
29,28,6,5,24,23,4,Train/35/00035_00036_00000.png
30,30,6,6,25,25,4,Train/35/00035_00036_00001.png
30,30,6,6,25,25,4,Train/35/00035_00036_00002.png
28,28,6,5,23,23,4,Train/35/00035_00036_00003.png
29,30,6,6,24,25,4,Train/35/00035_00036_00004.png
29,31,5,6,24,26,4,Train/35/00035_00036_00005.png
28,30,5,6,23,25,4,Train/35/00035_00036_00006.png
30,31,6,6,25,26,4,Train/35/00035_00036_00007.png
30,30,6,5,25,25,4,Train/35/00035_00036_00008.png
30,31,5,5,25,26,4,Train/35/00035_00036_00009.png
32,33,5,5,27,28,4,Train/35/00035_00036_00010.png
32,33,5,5,27,28,4,Train/35/00035_00036_00011.png
34,34,6,5,29,29,4,Train/35/00035_00036_00012.png
36,36,6,6,31,31,4,Train/35/00035_00036_00013.png
36,37,5,6,31,32,4,Train/35/00035_00036_00014.png
39,39,5,6,34,34,4,Train/35/00035_00036_00015.png
41,41,5,6,36,36,4,Train/35/00035_00036_00016.png
41,40,5,5,36,35,4,Train/35/00035_00036_00017.png
43,42,5,5,38,37,4,Train/35/00035_00036_00018.png
45,44,5,5,40,39,4,Train/35/00035_00036_00019.png
48,46,6,5,43,41,4,Train/35/00035_00036_00020.png
48,48,5,6,43,43,4,Train/35/00035_00036_00021.png
50,50,5,6,45,45,4,Train/35/00035_00036_00022.png
54,52,6,6,49,47,4,Train/35/00035_00036_00023.png
57,56,5,6,52,51,4,Train/35/00035_00036_00024.png
60,58,5,5,55,53,4,Train/35/00035_00036_00025.png
68,62,7,5,62,57,4,Train/35/00035_00036_00026.png
75,71,6,6,69,65,4,Train/35/00035_00036_00027.png
81,75,8,7,74,69,4,Train/35/00035_00036_00028.png
88,82,8,8,81,75,4,Train/35/00035_00036_00029.png
34,37,6,5,29,32,4,Train/35/00035_00037_00000.png
34,39,5,6,28,33,4,Train/35/00035_00037_00001.png
36,41,5,6,30,35,4,Train/35/00035_00037_00002.png
36,41,5,6,31,36,4,Train/35/00035_00037_00003.png
38,41,6,5,32,36,4,Train/35/00035_00037_00004.png
38,42,6,5,33,36,4,Train/35/00035_00037_00005.png
38,44,5,6,32,38,4,Train/35/00035_00037_00006.png
38,43,5,5,33,38,4,Train/35/00035_00037_00007.png
39,44,5,5,34,39,4,Train/35/00035_00037_00008.png
40,46,5,6,34,40,4,Train/35/00035_00037_00009.png
40,45,5,5,35,40,4,Train/35/00035_00037_00010.png
42,46,6,5,36,40,4,Train/35/00035_00037_00011.png
41,46,5,5,36,41,4,Train/35/00035_00037_00012.png
42,48,5,6,36,43,4,Train/35/00035_00037_00013.png
42,48,5,5,37,43,4,Train/35/00035_00037_00014.png
43,49,5,5,38,44,4,Train/35/00035_00037_00015.png
45,50,5,5,39,45,4,Train/35/00035_00037_00016.png
48,53,6,5,43,47,4,Train/35/00035_00037_00017.png
50,54,6,6,44,49,4,Train/35/00035_00037_00018.png
51,57,5,6,46,51,4,Train/35/00035_00037_00019.png
53,57,5,5,47,51,4,Train/35/00035_00037_00020.png
55,60,5,6,50,55,4,Train/35/00035_00037_00021.png
57,61,6,6,52,56,4,Train/35/00035_00037_00022.png
58,62,5,5,53,57,4,Train/35/00035_00037_00023.png
61,65,6,6,55,59,4,Train/35/00035_00037_00024.png
62,68,5,6,57,62,4,Train/35/00035_00037_00025.png
63,70,5,6,58,64,4,Train/35/00035_00037_00026.png
70,75,7,7,64,69,4,Train/35/00035_00037_00027.png
71,76,6,6,65,70,4,Train/35/00035_00037_00028.png
76,83,7,8,70,76,4,Train/35/00035_00037_00029.png
27,26,6,5,22,21,4,Train/35/00035_00038_00000.png
27,28,6,5,22,23,4,Train/35/00035_00038_00001.png
27,29,6,6,22,24,4,Train/35/00035_00038_00002.png
27,29,6,6,22,24,4,Train/35/00035_00038_00003.png
27,29,5,5,21,23,4,Train/35/00035_00038_00004.png
28,29,5,5,23,24,4,Train/35/00035_00038_00005.png
29,30,6,6,24,25,4,Train/35/00035_00038_00006.png
28,29,5,5,23,24,4,Train/35/00035_00038_00007.png
30,31,6,5,25,25,4,Train/35/00035_00038_00008.png
31,33,5,6,26,28,4,Train/35/00035_00038_00009.png
33,33,6,5,28,28,4,Train/35/00035_00038_00010.png
33,35,6,6,28,29,4,Train/35/00035_00038_00011.png
35,34,6,5,29,29,4,Train/35/00035_00038_00012.png
34,36,5,6,29,31,4,Train/35/00035_00038_00013.png
35,36,5,5,29,30,4,Train/35/00035_00038_00014.png
37,36,6,5,31,31,4,Train/35/00035_00038_00015.png
37,37,5,5,31,32,4,Train/35/00035_00038_00016.png
39,39,5,6,33,34,4,Train/35/00035_00038_00017.png
40,41,6,6,35,35,4,Train/35/00035_00038_00018.png
41,42,6,6,35,37,4,Train/35/00035_00038_00019.png
39,42,5,6,34,37,4,Train/35/00035_00038_00020.png
42,44,6,6,37,39,4,Train/35/00035_00038_00021.png
45,47,6,5,40,42,4,Train/35/00035_00038_00022.png
47,49,6,5,42,44,4,Train/35/00035_00038_00023.png
48,52,5,6,43,47,4,Train/35/00035_00038_00024.png
49,54,5,6,44,49,4,Train/35/00035_00038_00025.png
52,57,6,5,47,52,4,Train/35/00035_00038_00026.png
54,60,5,5,49,55,4,Train/35/00035_00038_00027.png
58,64,6,5,53,59,4,Train/35/00035_00038_00028.png
62,73,5,7,57,67,4,Train/35/00035_00038_00029.png
28,29,5,6,23,24,4,Train/35/00035_00039_00000.png
30,30,5,5,25,25,4,Train/35/00035_00039_00001.png
31,31,5,5,26,26,4,Train/35/00035_00039_00002.png
33,33,5,5,28,28,4,Train/35/00035_00039_00003.png
36,36,6,6,31,31,4,Train/35/00035_00039_00004.png
36,36,6,6,31,31,4,Train/35/00035_00039_00005.png
36,35,6,5,31,30,4,Train/35/00035_00039_00006.png
35,35,5,5,30,30,4,Train/35/00035_00039_00007.png
36,35,6,5,31,30,4,Train/35/00035_00039_00008.png
36,36,6,6,31,31,4,Train/35/00035_00039_00009.png
36,35,6,5,31,30,4,Train/35/00035_00039_00010.png
36,37,5,6,31,32,4,Train/35/00035_00039_00011.png
38,39,5,6,33,34,4,Train/35/00035_00039_00012.png
40,41,5,6,35,36,4,Train/35/00035_00039_00013.png
41,41,5,5,36,36,4,Train/35/00035_00039_00014.png
44,43,6,5,39,38,4,Train/35/00035_00039_00015.png
46,46,6,6,41,41,4,Train/35/00035_00039_00016.png
48,49,6,6,43,44,4,Train/35/00035_00039_00017.png
51,51,6,5,46,46,4,Train/35/00035_00039_00018.png
56,57,6,6,50,51,4,Train/35/00035_00039_00019.png
58,59,5,5,53,54,4,Train/35/00035_00039_00020.png
62,62,6,5,57,57,4,Train/35/00035_00039_00021.png
67,68,6,6,61,62,4,Train/35/00035_00039_00022.png
72,72,7,6,66,66,4,Train/35/00035_00039_00023.png
75,77,6,7,69,71,4,Train/35/00035_00039_00024.png
81,83,7,8,74,76,4,Train/35/00035_00039_00025.png
89,92,8,9,82,84,4,Train/35/00035_00039_00026.png
109,110,10,10,100,101,4,Train/35/00035_00039_00027.png
124,128,11,12,114,117,4,Train/35/00035_00039_00028.png
140,151,13,13,128,138,4,Train/35/00035_00039_00029.png
32,34,5,5,27,29,5,Train/40/00040_00000_00000.png
34,34,6,5,29,29,5,Train/40/00040_00000_00001.png
35,34,5,5,30,29,5,Train/40/00040_00000_00002.png
37,35,6,6,31,30,5,Train/40/00040_00000_00003.png
38,35,6,6,33,30,5,Train/40/00040_00000_00004.png
38,36,5,6,33,31,5,Train/40/00040_00000_00005.png
40,38,5,6,34,32,5,Train/40/00040_00000_00006.png
42,39,6,6,37,34,5,Train/40/00040_00000_00007.png
42,40,5,6,37,35,5,Train/40/00040_00000_00008.png
44,40,6,5,39,35,5,Train/40/00040_00000_00009.png
45,41,6,6,40,36,5,Train/40/00040_00000_00010.png
45,42,5,6,40,37,5,Train/40/00040_00000_00011.png
46,42,5,5,40,36,5,Train/40/00040_00000_00012.png
47,42,6,5,42,37,5,Train/40/00040_00000_00013.png
47,45,5,6,42,39,5,Train/40/00040_00000_00014.png
49,46,6,6,44,41,5,Train/40/00040_00000_00015.png
49,47,5,6,44,42,5,Train/40/00040_00000_00016.png
51,49,6,6,46,43,5,Train/40/00040_00000_00017.png
51,49,5,6,46,44,5,Train/40/00040_00000_00018.png
52,49,5,5,47,44,5,Train/40/00040_00000_00019.png
52,52,5,6,47,46,5,Train/40/00040_00000_00020.png
52,52,6,6,47,47,5,Train/40/00040_00000_00021.png
55,55,6,6,49,49,5,Train/40/00040_00000_00022.png
55,56,5,6,50,51,5,Train/40/00040_00000_00023.png
59,58,6,6,53,53,5,Train/40/00040_00000_00024.png
60,61,5,6,55,56,5,Train/40/00040_00000_00025.png
63,63,5,6,58,58,5,Train/40/00040_00000_00026.png
68,64,7,5,62,59,5,Train/40/00040_00000_00027.png
70,68,7,6,63,62,5,Train/40/00040_00000_00028.png
71,72,7,7,65,66,5,Train/40/00040_00000_00029.png
29,29,6,6,24,24,5,Train/40/00040_00001_00000.png
30,30,6,6,24,24,5,Train/40/00040_00001_00001.png
30,30,5,5,24,24,5,Train/40/00040_00001_00002.png
30,32,5,6,25,26,5,Train/40/00040_00001_00003.png
32,31,6,5,27,26,5,Train/40/00040_00001_00004.png
32,33,5,6,27,28,5,Train/40/00040_00001_00005.png
34,35,5,6,28,29,5,Train/40/00040_00001_00006.png
35,36,6,6,30,30,5,Train/40/00040_00001_00007.png
36,36,6,6,31,31,5,Train/40/00040_00001_00008.png
38,38,6,6,32,32,5,Train/40/00040_00001_00009.png
38,38,5,5,33,33,5,Train/40/00040_00001_00010.png
41,41,6,6,35,35,5,Train/40/00040_00001_00011.png
42,41,6,5,36,35,5,Train/40/00040_00001_00012.png
42,44,5,6,37,38,5,Train/40/00040_00001_00013.png
46,44,6,5,40,39,5,Train/40/00040_00001_00014.png
47,47,6,6,42,42,5,Train/40/00040_00001_00015.png
49,47,6,5,43,42,5,Train/40/00040_00001_00016.png
50,50,5,6,44,45,5,Train/40/00040_00001_00017.png
51,52,5,6,46,47,5,Train/40/00040_00001_00018.png
53,53,5,5,48,48,5,Train/40/00040_00001_00019.png
55,55,5,5,50,50,5,Train/40/00040_00001_00020.png
58,57,6,5,53,52,5,Train/40/00040_00001_00021.png
60,61,6,6,55,55,5,Train/40/00040_00001_00022.png
62,62,6,5,57,56,5,Train/40/00040_00001_00023.png
65,66,5,6,59,60,5,Train/40/00040_00001_00024.png
71,71,7,7,65,65,5,Train/40/00040_00001_00025.png
75,75,7,7,69,69,5,Train/40/00040_00001_00026.png
80,80,7,7,72,72,5,Train/40/00040_00001_00027.png
86,86,7,7,79,79,5,Train/40/00040_00001_00028.png
95,94,8,8,86,86,5,Train/40/00040_00001_00029.png
33,32,6,5,28,27,5,Train/40/00040_00002_00000.png
34,32,6,5,28,27,5,Train/40/00040_00002_00001.png
34,33,6,5,29,28,5,Train/40/00040_00002_00002.png
34,34,5,5,29,29,5,Train/40/00040_00002_00003.png
36,35,6,5,30,29,5,Train/40/00040_00002_00004.png
35,36,5,6,30,31,5,Train/40/00040_00002_00005.png
36,35,6,5,31,30,5,Train/40/00040_00002_00006.png
35,35,5,5,30,30,5,Train/40/00040_00002_00007.png
37,36,6,5,31,30,5,Train/40/00040_00002_00008.png
38,36,6,5,32,31,5,Train/40/00040_00002_00009.png
38,39,5,6,32,33,5,Train/40/00040_00002_00010.png
38,40,5,6,33,34,5,Train/40/00040_00002_00011.png
40,40,5,5,35,35,5,Train/40/00040_00002_00012.png
42,43,5,6,37,38,5,Train/40/00040_00002_00013.png
43,45,5,6,38,39,5,Train/40/00040_00002_00014.png
46,45,6,5,41,40,5,Train/40/00040_00002_00015.png
47,48,5,6,42,43,5,Train/40/00040_00002_00016.png
50,49,6,5,45,44,5,Train/40/00040_00002_00017.png
52,51,6,5,47,46,5,Train/40/00040_00002_00018.png
53,53,6,6,48,48,5,Train/40/00040_00002_00019.png
56,55,6,5,50,49,5,Train/40/00040_00002_00020.png
58,58,5,5,53,53,5,Train/40/00040_00002_00021.png
62,62,5,5,56,56,5,Train/40/00040_00002_00022.png
68,68,7,7,62,62,5,Train/40/00040_00002_00023.png
74,74,6,6,68,68,5,Train/40/00040_00002_00024.png
83,83,7,7,76,76,5,Train/40/00040_00002_00025.png
93,95,9,9,85,86,5,Train/40/00040_00002_00026.png
100,104,8,9,91,94,5,Train/40/00040_00002_00027.png
109,111,9,9,100,102,5,Train/40/00040_00002_00028.png
128,131,11,12,116,120,5,Train/40/00040_00002_00029.png
37,37,6,6,32,32,5,Train/40/00040_00003_00000.png
37,38,5,6,32,33,5,Train/40/00040_00003_00001.png
39,38,6,6,33,33,5,Train/40/00040_00003_00002.png
38,38,5,5,33,33,5,Train/40/00040_00003_00003.png
39,38,5,5,33,33,5,Train/40/00040_00003_00004.png
39,40,5,6,33,34,5,Train/40/00040_00003_00005.png
40,41,5,6,35,36,5,Train/40/00040_00003_00006.png
42,42,6,6,37,37,5,Train/40/00040_00003_00007.png
43,43,5,5,37,38,5,Train/40/00040_00003_00008.png
45,45,6,6,40,39,5,Train/40/00040_00003_00009.png
47,46,6,6,41,40,5,Train/40/00040_00003_00010.png
49,47,6,5,43,41,5,Train/40/00040_00003_00011.png
49,48,5,5,44,43,5,Train/40/00040_00003_00012.png
51,50,5,5,45,44,5,Train/40/00040_00003_00013.png
53,52,5,5,48,47,5,Train/40/00040_00003_00014.png
57,56,5,6,51,50,5,Train/40/00040_00003_00015.png
57,56,5,6,52,51,5,Train/40/00040_00003_00016.png
60,58,6,6,55,53,5,Train/40/00040_00003_00017.png
61,59,6,6,56,54,5,Train/40/00040_00003_00018.png
64,61,6,6,58,55,5,Train/40/00040_00003_00019.png
68,63,7,6,62,58,5,Train/40/00040_00003_00020.png
69,64,6,5,63,59,5,Train/40/00040_00003_00021.png
74,70,6,6,67,64,5,Train/40/00040_00003_00022.png
81,77,8,7,74,70,5,Train/40/00040_00003_00023.png
85,81,8,7,78,74,5,Train/40/00040_00003_00024.png
88,86,7,8,81,79,5,Train/40/00040_00003_00025.png
93,88,8,7,84,80,5,Train/40/00040_00003_00026.png
98,98,8,9,90,89,5,Train/40/00040_00003_00027.png
110,107,9,9,100,98,5,Train/40/00040_00003_00028.png
120,115,11,10,109,105,5,Train/40/00040_00003_00029.png
37,39,5,6,32,34,5,Train/40/00040_00004_00000.png
37,39,5,6,32,34,5,Train/40/00040_00004_00001.png
40,40,6,6,35,35,5,Train/40/00040_00004_00002.png
41,41,6,6,36,36,5,Train/40/00040_00004_00003.png
42,41,6,5,37,36,5,Train/40/00040_00004_00004.png
43,43,6,6,38,38,5,Train/40/00040_00004_00005.png
44,43,6,5,39,38,5,Train/40/00040_00004_00006.png
46,46,6,6,41,41,5,Train/40/00040_00004_00007.png
46,47,5,6,41,41,5,Train/40/00040_00004_00008.png
49,47,6,5,44,42,5,Train/40/00040_00004_00009.png
50,50,6,5,45,45,5,Train/40/00040_00004_00010.png
52,51,6,5,47,46,5,Train/40/00040_00004_00011.png
52,54,5,6,47,49,5,Train/40/00040_00004_00012.png
53,56,5,6,48,51,5,Train/40/00040_00004_00013.png
56,56,5,5,50,51,5,Train/40/00040_00004_00014.png
58,57,6,5,53,52,5,Train/40/00040_00004_00015.png
60,61,5,6,54,55,5,Train/40/00040_00004_00016.png
62,65,5,6,57,60,5,Train/40/00040_00004_00017.png
69,70,7,7,63,64,5,Train/40/00040_00004_00018.png
71,73,6,7,65,67,5,Train/40/00040_00004_00019.png
74,75,7,7,67,68,5,Train/40/00040_00004_00020.png
79,81,7,8,72,74,5,Train/40/00040_00004_00021.png
84,82,8,7,77,75,5,Train/40/00040_00004_00022.png
88,87,8,8,81,80,5,Train/40/00040_00004_00023.png
93,93,8,9,85,85,5,Train/40/00040_00004_00024.png
106,98,9,8,97,90,5,Train/40/00040_00004_00025.png
110,105,9,10,101,96,5,Train/40/00040_00004_00026.png
117,110,10,10,107,100,5,Train/40/00040_00004_00027.png
123,116,10,11,112,106,5,Train/40/00040_00004_00028.png
135,128,11,12,124,117,5,Train/40/00040_00004_00029.png
50,51,5,6,45,46,5,Train/40/00040_00005_00000.png
51,51,5,5,46,46,5,Train/40/00040_00005_00001.png
53,53,6,6,48,48,5,Train/40/00040_00005_00002.png
53,52,5,5,48,47,5,Train/40/00040_00005_00003.png
55,52,6,5,50,47,5,Train/40/00040_00005_00004.png
56,56,5,6,51,51,5,Train/40/00040_00005_00005.png
57,57,5,6,52,52,5,Train/40/00040_00005_00006.png
60,60,6,6,55,55,5,Train/40/00040_00005_00007.png
60,61,5,6,55,56,5,Train/40/00040_00005_00008.png
62,62,5,5,57,57,5,Train/40/00040_00005_00009.png
63,63,5,5,58,58,5,Train/40/00040_00005_00010.png
67,68,6,7,61,62,5,Train/40/00040_00005_00011.png
68,69,6,7,62,63,5,Train/40/00040_00005_00012.png
69,69,7,7,63,63,5,Train/40/00040_00005_00013.png
71,71,7,6,65,65,5,Train/40/00040_00005_00014.png
74,72,6,6,68,66,5,Train/40/00040_00005_00015.png
76,75,7,7,70,69,5,Train/40/00040_00005_00016.png
76,75,7,6,70,69,5,Train/40/00040_00005_00017.png
80,76,7,6,73,70,5,Train/40/00040_00005_00018.png
82,81,7,7,75,74,5,Train/40/00040_00005_00019.png
85,85,7,8,78,78,5,Train/40/00040_00005_00020.png
88,85,8,7,81,78,5,Train/40/00040_00005_00021.png
93,88,9,7,85,81,5,Train/40/00040_00005_00022.png
98,93,9,9,90,85,5,Train/40/00040_00005_00023.png
100,98,8,9,92,90,5,Train/40/00040_00005_00024.png
107,104,9,10,98,95,5,Train/40/00040_00005_00025.png
111,108,9,10,102,99,5,Train/40/00040_00005_00026.png
117,108,11,9,107,99,5,Train/40/00040_00005_00027.png
123,117,10,10,113,107,5,Train/40/00040_00005_00028.png
131,122,12,11,120,112,5,Train/40/00040_00005_00029.png
35,35,6,6,30,30,5,Train/40/00040_00006_00000.png
35,35,6,5,30,29,5,Train/40/00040_00006_00001.png
38,37,6,5,33,32,5,Train/40/00040_00006_00002.png
39,38,6,5,34,33,5,Train/40/00040_00006_00003.png
39,40,5,6,34,35,5,Train/40/00040_00006_00004.png
40,39,6,5,35,34,5,Train/40/00040_00006_00005.png
40,40,5,5,35,35,5,Train/40/00040_00006_00006.png
42,43,6,6,37,37,5,Train/40/00040_00006_00007.png
43,44,5,6,37,38,5,Train/40/00040_00006_00008.png
43,45,5,6,38,39,5,Train/40/00040_00006_00009.png
46,46,6,6,40,40,5,Train/40/00040_00006_00010.png
47,46,5,5,41,41,5,Train/40/00040_00006_00011.png
48,49,5,6,42,43,5,Train/40/00040_00006_00012.png
50,50,5,5,45,45,5,Train/40/00040_00006_00013.png
52,53,5,6,47,48,5,Train/40/00040_00006_00014.png
54,54,5,5,49,49,5,Train/40/00040_00006_00015.png
55,56,5,6,50,51,5,Train/40/00040_00006_00016.png
57,58,5,6,52,53,5,Train/40/00040_00006_00017.png
62,61,6,5,56,56,5,Train/40/00040_00006_00018.png
64,65,5,6,59,60,5,Train/40/00040_00006_00019.png
69,69,6,7,63,63,5,Train/40/00040_00006_00020.png
72,72,6,7,66,66,5,Train/40/00040_00006_00021.png
76,74,7,6,70,68,5,Train/40/00040_00006_00022.png
84,84,7,8,76,76,5,Train/40/00040_00006_00023.png
92,89,9,8,84,82,5,Train/40/00040_00006_00024.png
96,96,8,9,88,88,5,Train/40/00040_00006_00025.png
105,104,10,10,96,95,5,Train/40/00040_00006_00026.png
113,110,10,9,103,101,5,Train/40/00040_00006_00027.png
124,123,10,11,114,113,5,Train/40/00040_00006_00028.png
144,141,13,12,132,129,5,Train/40/00040_00006_00029.png
26,26,6,5,21,20,5,Train/40/00040_00007_00000.png
26,26,5,5,21,21,5,Train/40/00040_00007_00001.png
28,28,6,6,23,23,5,Train/40/00040_00007_00002.png
28,28,5,5,23,23,5,Train/40/00040_00007_00003.png
29,30,5,6,24,25,5,Train/40/00040_00007_00004.png
30,30,6,6,25,25,5,Train/40/00040_00007_00005.png
29,30,5,6,24,25,5,Train/40/00040_00007_00006.png
30,30,5,5,25,25,5,Train/40/00040_00007_00007.png
31,31,6,6,26,26,5,Train/40/00040_00007_00008.png
33,32,5,5,27,27,5,Train/40/00040_00007_00009.png
35,34,6,5,30,29,5,Train/40/00040_00007_00010.png
35,35,6,6,30,30,5,Train/40/00040_00007_00011.png
36,36,6,5,31,30,5,Train/40/00040_00007_00012.png
38,38,6,6,33,33,5,Train/40/00040_00007_00013.png
37,37,6,5,32,32,5,Train/40/00040_00007_00014.png
36,39,5,5,31,33,5,Train/40/00040_00007_00015.png
39,41,5,5,34,35,5,Train/40/00040_00007_00016.png
41,43,6,6,36,38,5,Train/40/00040_00007_00017.png
43,45,6,6,38,40,5,Train/40/00040_00007_00018.png
45,47,5,6,40,41,5,Train/40/00040_00007_00019.png
47,48,5,5,42,43,5,Train/40/00040_00007_00020.png
49,51,6,5,44,46,5,Train/40/00040_00007_00021.png
54,56,6,6,49,51,5,Train/40/00040_00007_00022.png
57,58,6,6,52,53,5,Train/40/00040_00007_00023.png
59,64,5,5,54,58,5,Train/40/00040_00007_00024.png
65,70,6,6,60,64,5,Train/40/00040_00007_00025.png
73,76,7,6,67,70,5,Train/40/00040_00007_00026.png
80,87,7,8,73,80,5,Train/40/00040_00007_00027.png
91,100,8,8,83,92,5,Train/40/00040_00007_00028.png
100,112,8,10,92,103,5,Train/40/00040_00007_00029.png
25,30,5,5,20,24,5,Train/40/00040_00008_00000.png
27,31,6,6,22,26,5,Train/40/00040_00008_00001.png
28,32,5,5,23,27,5,Train/40/00040_00008_00002.png
28,33,5,6,23,27,5,Train/40/00040_00008_00003.png
30,33,6,5,25,28,5,Train/40/00040_00008_00004.png
31,35,5,5,25,29,5,Train/40/00040_00008_00005.png
34,39,5,6,28,33,5,Train/40/00040_00008_00006.png
36,41,5,6,31,35,5,Train/40/00040_00008_00007.png
38,38,6,6,33,33,5,Train/40/00040_00008_00008.png
38,40,5,6,33,34,5,Train/40/00040_00008_00009.png
42,43,5,6,37,38,5,Train/40/00040_00008_00010.png
47,47,5,5,42,42,5,Train/40/00040_00008_00011.png
48,52,5,6,43,46,5,Train/40/00040_00008_00012.png
52,54,6,6,47,49,5,Train/40/00040_00008_00013.png
53,55,5,5,48,50,5,Train/40/00040_00008_00014.png
60,64,5,6,55,59,5,Train/40/00040_00008_00015.png
64,65,5,6,59,60,5,Train/40/00040_00008_00016.png
69,69,7,6,63,62,5,Train/40/00040_00008_00017.png
71,73,6,7,65,66,5,Train/40/00040_00008_00018.png
76,77,7,7,70,71,5,Train/40/00040_00008_00019.png
76,76,6,6,70,70,5,Train/40/00040_00008_00020.png
83,83,7,7,75,75,5,Train/40/00040_00008_00021.png
89,88,8,8,81,81,5,Train/40/00040_00008_00022.png
91,92,8,8,83,84,5,Train/40/00040_00008_00023.png
98,98,8,8,90,90,5,Train/40/00040_00008_00024.png
108,108,10,9,99,99,5,Train/40/00040_00008_00025.png
118,120,10,10,107,109,5,Train/40/00040_00008_00026.png
134,134,11,11,122,123,5,Train/40/00040_00008_00027.png
154,153,13,14,140,140,5,Train/40/00040_00008_00028.png
177,173,15,15,161,159,5,Train/40/00040_00008_00029.png
27,25,6,5,22,20,5,Train/40/00040_00009_00000.png
26,26,5,5,21,21,5,Train/40/00040_00009_00001.png
27,28,5,6,21,22,5,Train/40/00040_00009_00002.png
28,27,6,5,23,22,5,Train/40/00040_00009_00003.png
27,29,5,6,22,24,5,Train/40/00040_00009_00004.png
28,29,5,6,22,24,5,Train/40/00040_00009_00005.png
30,29,6,6,25,24,5,Train/40/00040_00009_00006.png
29,28,5,5,24,23,5,Train/40/00040_00009_00007.png
31,31,6,6,25,25,5,Train/40/00040_00009_00008.png
31,30,5,5,26,25,5,Train/40/00040_00009_00009.png
32,32,5,5,27,26,5,Train/40/00040_00009_00010.png
33,33,5,5,28,27,5,Train/40/00040_00009_00011.png
34,35,5,6,29,29,5,Train/40/00040_00009_00012.png
36,36,6,5,30,30,5,Train/40/00040_00009_00013.png
37,36,6,5,32,31,5,Train/40/00040_00009_00014.png
38,37,5,5,33,32,5,Train/40/00040_00009_00015.png
41,40,6,6,35,35,5,Train/40/00040_00009_00016.png
42,41,5,5,37,36,5,Train/40/00040_00009_00017.png
43,43,5,6,38,38,5,Train/40/00040_00009_00018.png
46,46,5,6,41,41,5,Train/40/00040_00009_00019.png
49,48,5,5,44,43,5,Train/40/00040_00009_00020.png
